61.2,6.0,176.0
61.300000000000000,5.5,175.5
61.400000000000000,5.5,175.0
61.5,5.5,174.5
61.6,5.5,174.5
61.7,5.5,173.5
61.800000000000000,5.5,172.5
61.900000000000000,5.0,172.0
62.0,5.5,172.0
62.1,5.5,171.5
62.2,5.0,170.5
62.300000000000000,5.0,170.5
62.400000000000000,5.0,170.5
62.5,5.5,170.0
62.6,5.5,169.5
62.7,5.0,169.0
62.800000000000000,5.0,168.5
62.900000000000000,5.0,168.5
63.0,4.5,168.5
63.1,4.5,167.5
63.2,4.5,167.0
63.300000000000000,4.5,167.0
63.400000000000000,4.5,166.5
63.5,4.5,166.5
63.6,4.5,165.5
63.7,4.0,165.5
63.800000000000000,4.0,165.0
63.900000000000000,4.0,165.0
64.0,4.0,164.5
64.10000000000000,4.0,164.0
64.2,4.0,163.5
64.3,4.0,163.5
64.4,4.0,162.5
64.5,4.0,162.5
64.60000000000000,4.0,162.0
64.7,4.0,161.5
64.8,4.0,161.5
64.9,4.0,160.0
65.0,4.0,160.0
65.10000000000000,4.0,159.5
65.2,4.0,159.0
65.3,4.0,159.0
65.4,4.0,158.5
65.5,4.0,158.0
65.60000000000000,4.0,158.0
65.7,4.0,157.0
65.8,4.0,156.5
65.9,3.5,156.5
66.0,3.5,155.5
66.10000000000000,3.0,155.5
66.2,3.0,154.5
66.3,3.0,154.0
66.4,3.0,154.0
66.5,2.5,153.5
66.60000000000000,2.5,153.5
66.7,2.5,152.5
66.8,2.5,152.5
66.9,2.5,152.0
67.0,2.5,151.5
67.10000000000000,2.5,151.0
67.2,2.5,151.0
67.3,2.5,150.5
67.4,2.5,150.5
67.5,2.5,149.5
67.60000000000000,2.5,149.5
67.7,2.5,149.0
67.8,2.5,148.5
67.9,2.5,148.5
68.0,2.5,147.5
68.10000000000000,2.5,147.5
68.2,2.5,147.5
68.3,2.5,146.5
68.4,2.5,146.5
68.5,2.5,146.0
68.60000000000000,2.5,145.5
68.7,2.5,145.5
68.8,2.5,144.0
68.9,2.5,144.0
69.0,2.5,143.5
69.10000000000000,2.0,143.5
69.2,2.0,143.0
69.3,2.0,142.0
69.4,2.0,142.0
69.5,2.0,141.5
69.60000000000000,2.0,141.5
69.7,2.0,141.0
69.8,2.0,140.5
69.9,2.0,139.5
70.0,2.0,139.5
70.10000000000000,2.0,139.0
70.2,2.0,138.5
70.3,2.0,138.0
70.4,2.0,137.5
70.5,2.0,137.5
70.60000000000000,2.0,136.5
70.7,2.0,136.5
70.8,2.0,136.0
70.9,2.0,136.0
71.0,2.0,136.0
71.10000000000000,2.0,135.5
71.2,2.0,135.5
71.3,2.0,134.5
71.4,2.0,134.5
71.5,2.0,134.5
71.60000000000000,2.0,134.5
71.7,2.0,133.5
71.8,2.0,133.5
71.9,2.0,133.0
72.0,2.0,132.5
72.10000000000000,2.0,132.5
72.2,2.0,132.0
72.3,2.0,131.5
72.4,2.0,131.0
72.5,2.0,131.0
72.60000000000000,2.0,130.5
72.7,2.0,130.0
72.8,2.0,129.5
72.9,2.0,129.5
73.0,2.0,129.5
73.10000000000000,2.0,129.0
73.2,2.0,128.5
73.3,2.0,128.5
73.4,2.0,127.5
73.5,2.0,127.5
73.60000000000000,2.0,127.0
73.7,2.0,127.0
73.8,2.0,127.0
73.9,2.0,126.0
74.0,2.0,126.0
74.10000000000000,2.0,125.5
74.2,2.0,125.5
74.3,2.0,124.5
74.4,2.0,124.0
74.5,2.0,124.0
74.60000000000000,2.0,123.5
74.7,2.0,123.5
74.8,2.0,122.5
74.9,2.0,122.0
75.0,2.0,122.0
75.10000000000000,2.0,121.5
75.2,2.0,121.5
